run_id,seed,scenario,method,result_mode,scenario_fingerprint,fault_fingerprint,fault_type,fault_target,fault_level,fault_severity,fault_effective_at,failure_detected_at,num_agents,num_edges,num_gateways,old_version,new_version,detection_latency_ms,localization_latency_ms,proposal_latency_ms,coordination_latency_ms,feasibility_latency_ms,delta_compile_latency_ms,stage_latency_ms,activation_latency_ms,verification_latency_ms,reconfiguration_latency_ms,repair_latency_ms,recovery_latency_ms,failure_handling_ms,service_interruption_ms,recovery_success,qos_recovered,safe_rejection,pre_execution_feasibility_checked,post_execution_verification_success,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,changed_agents,changed_sessions,changed_routes,changed_physical_bindings,changed_rules,rule_change_ratio,gateway_impact_ratio,unaffected_edges,unaffected_edges_interrupted,collateral_interruption_rate,collateral_interruption_ms,collateral_latency_change_ms,collateral_packet_loss_change,packet_loss_during_recovery,throughput_before,throughput_during,throughput_after,latency_before,latency_during,latency_after,rollback_triggered,rollback_success,residual_rules,control_messages,control_bytes,selected_actions,selected_layers,transaction_executor,verifier_mode,stable_versions_consistent,staged_rules_empty,service_recovered_at,stage_started_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at,success,failure_reason
AGENT_FAILURE:application_different_gateway:seed=0:method=network_only,0,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,e49cfb7fe8a34b7ca0b7ecb7597e5564e8314d11092598dd26a32b82e4f0eaa9,f2fb16face77276130de6ee8635279e33dc27e5a4175e43523493cbfed2d4704,AGENT_FAILURE,agent-006,application_different_gateway,1.0,1001.0,1001.15,20,30,4,1,1,149.99999999997726,0.1788511872291565,0.21645799279212952,0.0036992132663726807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,11,5,5,5,4,7,0,0,0,0,0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,0.001,6.5,0.0,0.0,7.4,7.4,7.4,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=1:method=network_only,1,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,197c5e821f586badf1ed524846ce8b883ee4f07985d26a0c6bb64984cea4246f,016143011a73fc01618c9ac3e4de8d7f85db582a9b581689cc8037136f4c0278,AGENT_FAILURE,agent-006,application_different_gateway,1.0,1011.0,1011.15,20,30,4,1,1,149.99999999997726,0.17857179045677185,0.21768733859062195,0.003691762685775757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,12,5,5,5,4,8,0,0,0,0,0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,0.001,6.5,0.0,0.0,9.0,9.0,9.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=2:method=network_only,2,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,ee61ab00e67c7d6cf4f53e3b43429df4e97b4e89e30085d76500631880e5b10e,d897a6da9dce5dea8621d5c8e3acd4905997303397df4014e870b85115d3c29d,AGENT_FAILURE,agent-004,application_different_gateway,1.0,1021.0,1021.15,20,30,4,1,1,149.99999999997726,0.18331408500671387,0.222720205783844,0.0036507844924926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,14,6,6,6,4,9,0,0,0,0,0,0.0,1.0,24,0,0.0,0.0,0.0,0.0,0.001,7.75,0.0,0.0,9.0,9.0,9.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=3:method=network_only,3,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,b02f0839329fadd07d2c47610de2668e4008e8d7cae20f4be02cb8d214a07c6e,22ae414a6f8cedb65f53ca1becf3e2b1b0210d46442f3dcdb590652bdb4e5b30,AGENT_FAILURE,agent-013,application_different_gateway,1.0,1031.0,1031.15,20,30,4,1,1,150.00000000009095,0.17119944095611572,0.20031630992889404,0.0037476420402526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,7,2,2,2,3,3,0,0,0,0,0,0.0,0.75,28,0,0.0,0.0,0.0,0.0,0.001,2.75,0.0,0.0,9.0,9.0,9.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=4:method=network_only,4,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,4c30c58b4eef04a1a26dfdc6886f6b6499932fb68e57e9b666861418070077be,18e8c84eb0f5a7dcaafec4b4440ae05cf0823ac503b32ff57e8eb0a84018afd2,AGENT_FAILURE,agent-017,application_different_gateway,1.0,1041.0,1041.15,20,30,4,1,1,150.00000000009095,0.17777085304260254,0.21522492170333862,0.003684312105178833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,15,4,4,4,4,7,0,0,0,0,0,0.0,1.0,26,0,0.0,0.0,0.0,0.0,0.001,5.25,0.0,0.0,12.0,12.0,12.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=5:method=network_only,5,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,6bad3d0da4d872cf8ed83f08075b8f8947b733524dc3dadbeed9f3d8c06654b0,5905b6155649bb422ce14d7668049bd604adb47c142659c0a0cec1a32fe7778b,AGENT_FAILURE,agent-001,application_different_gateway,1.0,1051.0,1051.15,20,30,4,1,1,150.00000000009095,0.17245858907699585,0.2026185393333435,0.0036656856536865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,2,2,2,4,4,0,0,0,0,0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.5,0.0,0.0,11.0,11.0,11.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=6:method=network_only,6,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,36c9c79f670bbf5ef0d9bfcd9be73165954f6f5458df07276723efacc421d0e4,76e0798636a2d7ed25f4f24298976ccda08b54e8693cd7661e689682c088f9e0,AGENT_FAILURE,agent-006,application_different_gateway,1.0,1061.0,1061.15,20,30,4,1,1,150.00000000009095,0.1798085868358612,0.2170279622077942,0.0036731362342834473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,5,5,5,3,6,0,0,0,0,0,0.0,0.75,25,0,0.0,0.0,0.0,0.0,0.001,6.25,0.0,0.0,6.6,6.6,6.6,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=7:method=network_only,7,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,afe992a35cacb70d765e7fd8cc29b4787845ae7e2c5f22fde5c2f45fef8320ba,e835ade1c9bdaa196dae7149f20f8e25205ac22acbd97a2c88b21acf514fc96e,AGENT_FAILURE,agent-004,application_different_gateway,1.0,1071.0,1071.15,20,30,4,1,1,150.00000000009095,0.18401816487312317,0.23393705487251282,0.0035651028156280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,17,8,8,8,4,13,0,0,0,0,0,0.0,1.0,22,0,0.0,0.0,0.0,0.0,0.001,10.0,0.0,0.0,10.0,10.0,10.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=8:method=network_only,8,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,161be6cdca4d4eff16573ac0cb8dc1eaaec99baaac15dd419f63dbd3ee832a02,f91fd23da32f373db04deaeeda4c83340e635ade9da7b6d0ff33a59bf335f79b,AGENT_FAILURE,agent-001,application_different_gateway,1.0,1081.0,1081.15,20,30,4,1,1,150.00000000009095,0.17651543021202087,0.20276755094528198,0.003684312105178833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,2,2,2,3,4,0,0,0,0,0,0.0,0.75,28,0,0.0,0.0,0.0,0.0,0.001,2.5,0.0,0.0,13.0,13.0,13.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=9:method=network_only,9,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,1bd374ff4edd0e941511b9749ce798f0ad07b3474f8f88c046d75de7b7c6db00,de9fe9ff36df3e05321c0ae7f7531a56ce07ae134e6c3d4d37f72635b662de1a,AGENT_FAILURE,agent-008,application_different_gateway,1.0,1091.0,1091.15,20,30,4,1,1,150.00000000009095,0.1751519739627838,0.20673498511314392,0.0036656856536865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,3,3,3,4,5,0,0,0,0,0,0.0,1.0,27,0,0.0,0.0,0.0,0.0,0.001,4.0,0.0,0.0,10.333333333333334,10.333333333333334,10.333333333333334,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=10:method=network_only,10,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,1b7037b5ab700af428954d541fa90844639aa1f4957f07bdc946904d9d2a69d9,b1880a97fcce2fec3e86272a8902d6982a7df2d79b2be7687c1b6ffab944e53d,AGENT_FAILURE,agent-010,application_different_gateway,1.0,1101.0,1101.15,20,30,4,1,1,150.00000000009095,0.17493218183517456,0.2072937786579132,0.003505498170852661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,3,3,3,3,4,0,0,0,0,0,0.0,0.75,27,0,0.0,0.0,0.0,0.0,0.001,3.75,0.0,0.0,7.666666666666667,7.666666666666667,7.666666666666667,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=11:method=network_only,11,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,c10e7a8827fce2d07d33014ece27e6c88b67c66b223cf402d6b298f8a29fcfaf,e11dc47c0e1fbb54f4b9a40aa9f9893c1be97efc4189d627b79a94de51f5d720,AGENT_FAILURE,agent-004,application_different_gateway,1.0,1111.0,1111.15,20,30,4,1,1,150.00000000009095,0.18299371004104614,0.22122636437416077,0.0037178397178649902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,15,6,6,6,4,10,0,0,0,0,0,0.0,1.0,24,0,0.0,0.0,0.0,0.0,0.001,7.25,0.0,0.0,11.666666666666666,11.666666666666666,11.666666666666666,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=12:method=network_only,12,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,b6a04a9a5fd8b2483fc20966b14bdbe1860ce76e14bdc596496cfeafdeb8332d,8e7217dd7b11f92038647ed2f1e481c6fe12892f5dfd81d503663ea45c562ef8,AGENT_FAILURE,agent-000,application_different_gateway,1.0,1121.0,1121.15,20,30,4,1,1,150.00000000009095,0.17207860946655273,0.20120292901992798,0.0038258731365203857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,2,2,2,3,4,0,0,0,0,0,0.0,0.75,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,0.0,13.0,13.0,13.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=13:method=network_only,13,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,86429cda101c2ccbac4a67eb582adbdcf201e9922c8702c4dd42a562637ce346,36c9105a3f7dd2d20a9e59f75bcba676968bb1c6a8828ecf90c37c1460ace05a,AGENT_FAILURE,agent-002,application_different_gateway,1.0,1131.0,1131.15,20,30,4,1,1,150.00000000009095,0.19099190831184387,0.2176538109779358,0.0036247074604034424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,13,5,5,5,3,8,0,0,0,0,0,0.0,0.75,25,0,0.0,0.0,0.0,0.0,0.001,6.0,0.0,0.0,9.8,9.8,9.8,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=14:method=network_only,14,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,bf569430a31d3ac938bd02c6add82d94f6de19d58b8c363edda546fbf9f283cd,77d67e924c70f6efbb19dd9d3b82e21264883bfdc87e6a6a435cf29053484bd1,AGENT_FAILURE,agent-004,application_different_gateway,1.0,1141.0,1141.15,20,30,4,1,1,150.00000000009095,0.1812577247619629,0.2239532768726349,0.003520399332046509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,14,6,6,6,3,11,0,0,0,0,0,0.0,0.75,24,0,0.0,0.0,0.0,0.0,0.001,7.0,0.0,0.0,9.666666666666666,9.666666666666666,9.666666666666666,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=15:method=network_only,15,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,505d041147ec68d1a566d26791fc2e177bf3a2a46232d8bf211df7b0f7ba8c1f,c227a26985d1eb404ec56fc2e219753e3cb22decdc031683a9876f2741242247,AGENT_FAILURE,agent-001,application_different_gateway,1.0,1151.0,1151.15,20,30,4,1,1,150.00000000009095,0.17399713397026062,0.20143017172813416,0.0035278499126434326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,2,2,2,3,4,0,0,0,0,0,0.0,0.75,28,0,0.0,0.0,0.0,0.0,0.001,2.5,0.0,0.0,11.0,11.0,11.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=16:method=network_only,16,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,dd8bf35c116001462fce5fa36a2899a52c5e82bf7e3917b5991c98e74656c22a,e541d379a0975ed9b274a1c4ae98b0bae6938e1c3d2ba0d0cdca61a9e694a005,AGENT_FAILURE,agent-004,application_different_gateway,1.0,1161.0,1161.15,20,30,4,1,1,150.00000000009095,0.18306449055671692,0.2188943326473236,0.003680586814880371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,13,5,5,5,4,8,0,0,0,0,0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,0.001,6.25,0.0,0.0,9.8,9.8,9.8,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=17:method=network_only,17,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,cbc3e310b361b1efffd4774cb8a24167741f8bb20978332d7f95d7f457527686,ce28071ac4543e07f26f010339a947e7c240a2ce54600bb8d2929ade196b8df8,AGENT_FAILURE,agent-014,application_different_gateway,1.0,1171.0,1171.15,20,30,4,1,1,150.00000000009095,0.1748315989971161,0.2051517367362976,0.0035762786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,3,3,3,3,4,0,0,0,0,0,0.0,0.75,27,0,0.0,0.0,0.0,0.0,0.001,3.0,0.0,0.0,7.666666666666667,7.666666666666667,7.666666666666667,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=18:method=network_only,18,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,157ac3808a7f9d80ed09636ccad46d9c20650aca8abecf769667bd50ce758379,ec8a2f913683944361383da1a57ca5efdef44ef1ece64e02ea68d5a1c9c8433e,AGENT_FAILURE,agent-003,application_different_gateway,1.0,1181.0,1181.15,20,30,4,1,1,150.00000000009095,0.17885863780975342,0.21038949489593506,0.003773719072341919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,11,4,4,4,4,6,0,0,0,0,0,0.0,1.0,26,0,0.0,0.0,0.0,0.0,0.001,5.25,0.0,0.0,9.0,9.0,9.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=19:method=network_only,19,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,cad0eff4be59206b8ba262f86cff8841eb53294f7a0d13dc8206c0bcd194a704,290fb3deeb0d3dee0b8a7a20f352e2682664a58a98182da6aabcc3d85471d6ee,AGENT_FAILURE,agent-010,application_different_gateway,1.0,1191.0,1191.15,20,30,4,1,1,150.00000000009095,0.17905980348587036,0.21198391914367676,0.003643333911895752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,11,4,4,4,3,6,0,0,0,0,0,0.0,0.75,26,0,0.0,0.0,0.0,0.0,0.001,4.5,0.0,0.0,8.0,8.0,8.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=20:method=network_only,20,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,5bc51830b8ea9fa83de197b854974829ca5c46231aeb97b9fe42b8010443ae85,dd92312f0d47acdda2b5349b63aebd3738e3e10645f43128c0e86caec73fb360,AGENT_FAILURE,agent-002,application_different_gateway,1.0,1201.0,1201.15,20,30,4,1,1,150.00000000009095,0.17601996660232544,0.2161748707294464,0.003688037395477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,12,5,5,5,3,7,0,0,0,0,0,0.0,0.75,25,0,0.0,0.0,0.0,0.0,0.001,6.0,0.0,0.0,7.4,7.4,7.4,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=21:method=network_only,21,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,664b768ca24dd3297ea8da6ad9fa7765efba8295d40c97e30396ce3a23aa835f,2a6c17f56df8b08489b59604542eac4019a55b2b33282fce971ca0f7c68addd9,AGENT_FAILURE,agent-001,application_different_gateway,1.0,1211.0,1211.15,20,30,4,1,1,150.00000000009095,0.17612427473068237,0.20513683557510376,0.0037141144275665283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,10,2,2,2,4,4,0,0,0,0,0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.5,0.0,0.0,13.0,13.0,13.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=22:method=network_only,22,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,c8f86d3109e02495d73fc4f390fa10db8814be652bf3e9d4bf059f64acf6a975,de3d9c81b74a82d93f944294cc1ed6ae2fb5bf22006d010b611de7966023dcbd,AGENT_FAILURE,agent-010,application_different_gateway,1.0,1221.0,1221.15,20,30,4,1,1,150.00000000009095,0.17664209008216858,0.2116970717906952,0.003769993782043457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,9,4,4,4,3,5,0,0,0,0,0,0.0,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.0,0.0,0.0,7.0,7.0,7.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=23:method=network_only,23,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,7a8009f17fac6396719acacdaf8f3fc1025f4906de0dfbab8f93314f950bd041,d59505d45fa7b5692b6e51b0c5deb434133c992fd30fcab9f50799d157d886d9,AGENT_FAILURE,agent-006,application_different_gateway,1.0,1231.0,1231.15,20,30,4,1,1,150.00000000009095,0.18224865198135376,0.2283342182636261,0.0035874545574188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,13,7,7,7,4,11,0,0,0,0,0,0.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,0.0,9.571428571428571,9.571428571428571,9.571428571428571,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=24:method=network_only,24,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,c393e65203846a8e9667ac4e1be764df0958cb97d2d1da721bea10ca45b863ec,c66746938dfcb186f58595a634ef3523dbe9dacad58ae1204d2b24f4ea7a08d0,AGENT_FAILURE,agent-014,application_different_gateway,1.0,1241.0,1241.15,20,30,4,1,1,150.00000000009095,0.1845136284828186,0.21147355437278748,0.003647059202194214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,12,4,4,4,3,6,0,0,0,0,0,0.0,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.5,0.0,0.0,8.0,8.0,8.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=25:method=network_only,25,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,eb0a47682a312829310305db3ea3669762ff6b188c9d1a81b1db798c399ea644,f0d4831a251ab73c07de2978c784b015bfc2ae56163916dce521d77bde2db8e3,AGENT_FAILURE,agent-003,application_different_gateway,1.0,1251.0,1251.15,20,30,4,1,1,150.00000000009095,0.18166378140449524,0.225115567445755,0.003851950168609619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,14,6,6,6,3,10,0,0,0,0,0,0.0,0.75,24,0,0.0,0.0,0.0,0.0,0.001,8.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=26:method=network_only,26,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,419e71a8574ee22fed13b87672a2135bbcd13e12617f741371d7d202e295f0a0,4e4f34df767f42b0ffa0165e1f72987217856d71d85c7c3d291cf3d70e1a7507,AGENT_FAILURE,agent-002,application_different_gateway,1.0,1261.0,1261.15,20,30,4,1,1,150.00000000009095,0.18304958939552307,0.23053213953971863,0.0035837292671203613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,15,7,7,7,4,11,0,0,0,0,0,0.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,0.0,8.428571428571429,8.428571428571429,8.428571428571429,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_different_gateway:seed=27:method=network_only,27,AGENT_FAILURE:application_different_gateway,network_only,in_memory_transactional_control_plane_simulation,bcda9e03ba6768cbbf31be9cbe1a584c942eef204824536fadda2ef3cc27e039,6d8e32cf56d0f737e70b1067b785758978cf3a6b0805b9a1ed438e06a5351dd0,AGENT_FAILURE,agent-000,application_different_gateway,1.0,1271.0,1271.15,20,30,4,1,1,150.00000000009095,0.1740381121635437,0.19895657896995544,0.003553926944732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,2,2,2,4,4,0,0,0,0,0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,0.0,13.0,13.0,13.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
